Year awarded	Year	Author(s)	Author Wikipedia Entry	Won/Nominated	Work	Work Wikipedia Entry	Publisher or publication	Publisher or publication Wikipedia Entry	Notes
1969	1969	Silverberg, Robert	https://en.wikipedia.org/wiki/Robert_Silverberg	Nominated	The Masks of Time	https://en.wikipedia.org/wiki/The_Masks_of_Time	Ballantine Books	https://en.wikipedia.org/wiki/Ballantine_Books
1969	1969	Lafferty, R. A.	https://en.wikipedia.org/wiki/R._A._Lafferty	Nominated	Past Master	https://en.wikipedia.org/wiki/Past_Master_(novel)	Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1969	1969	Russ, Joanna	https://en.wikipedia.org/wiki/Joanna_Russ	Nominated	Picnic on Paradise		Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1969	1969	Brunner, John	https://en.wikipedia.org/wiki/John_Brunner_(novelist)	Nominated	Stand on Zanzibar	https://en.wikipedia.org/wiki/Stand_on_Zanzibar	Doubleday	https://en.wikipedia.org/wiki/Doubleday_(publisher)
1970	1970	Le Guin, Ursula K.	https://en.wikipedia.org/wiki/Ursula_K._Le_Guin	Won	The Left Hand of Darkness	https://en.wikipedia.org/wiki/The_Left_Hand_of_Darkness	Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1970	1970	Spinrad, Norman	https://en.wikipedia.org/wiki/Norman_Spinrad	Nominated	Bug Jack Barron	https://en.wikipedia.org/wiki/Bug_Jack_Barron	Avon	https://en.wikipedia.org/wiki/Avon_(publishers)
1970	1970	Zelazny, Roger	https://en.wikipedia.org/wiki/Roger_Zelazny	Nominated	Isle of the Dead	https://en.wikipedia.org/wiki/Isle_of_the_Dead_(Zelazny_novel)	Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1970	1970	Brunner, John	https://en.wikipedia.org/wiki/John_Brunner_(novelist)	Nominated	The Jagged Orbit	https://en.wikipedia.org/wiki/The_Jagged_Orbit	Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1970	1970	Vonnegut, Kurt	https://en.wikipedia.org/wiki/Kurt_Vonnegut	Nominated	Slaughterhouse-Five	https://en.wikipedia.org/wiki/Slaughterhouse-Five	Delacorte Press	https://en.wikipedia.org/wiki/Dell_Publishing
1970	1970	Silverberg, Robert	https://en.wikipedia.org/wiki/Robert_Silverberg	Nominated	Up the Line	https://en.wikipedia.org/wiki/Up_the_Line	Ballantine Books	https://en.wikipedia.org/wiki/Ballantine_Books
1971	1971	Niven, Larry	https://en.wikipedia.org/wiki/Larry_Niven	Won	Ringworld	https://en.wikipedia.org/wiki/Ringworld	Ballantine Books	https://en.wikipedia.org/wiki/Ballantine_Books
1971	1971	Russ, Joanna	https://en.wikipedia.org/wiki/Joanna_Russ	Nominated	And Chaos Died	https://en.wikipedia.org/wiki/And_Chaos_Died	Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1971	1971	Lafferty, R. A.	https://en.wikipedia.org/wiki/R._A._Lafferty	Nominated	Fourth Mansions	https://en.wikipedia.org/wiki/Fourth_Mansions	Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1971	1971	Compton, David G.	https://en.wikipedia.org/wiki/David_G._Compton	Nominated	The Steel Crocodile		Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1971	1971	Silverberg, Robert	https://en.wikipedia.org/wiki/Robert_Silverberg	Nominated	Tower of Glass	https://en.wikipedia.org/wiki/Tower_of_Glass	Charles Scribner's Sons	https://en.wikipedia.org/wiki/Charles_Scribner%27s_Sons
1971	1971	Tucker, Wilson	https://en.wikipedia.org/wiki/Wilson_Tucker	Nominated	The Year of the Quiet Sun	https://en.wikipedia.org/wiki/The_Year_of_the_Quiet_Sun	Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1972	1972	Silverberg, Robert	https://en.wikipedia.org/wiki/Robert_Silverberg	Won	A Time of Changes	https://en.wikipedia.org/wiki/A_Time_of_Changes	Galaxy Science Fiction	https://en.wikipedia.org/wiki/Galaxy_Science_Fiction
