Year	Year awarded	Author(s)	Author Wikipedia Entry	Won/Nominated	Work	Work Wikipedia Entry	Publisher or publication	Publisher or publication Wikipedia Entry	Notes
1962	1962	Heinlein, Robert A.	https://en.wikipedia.org/wiki/Robert_A._Heinlein	Won	Stranger in a Strange Land	https://en.wikipedia.org/wiki/Stranger_in_a_Strange_Land	Putnam Publishing Group	https://en.wikipedia.org/wiki/G._P._Putnam%27s_Sons
1962	1962	Galouye, Daniel F.	https://en.wikipedia.org/wiki/Daniel_F._Galouye	Nominated	Dark Universe	https://en.wikipedia.org/wiki/Dark_Universe_(novel)	Bantam Books	https://en.wikipedia.org/wiki/Bantam_Books
1962	1962	Harrison, Harry	https://en.wikipedia.org/wiki/Harry_Harrison_(writer)	Nominated	Planet of the Damned (also known as Sense of Obligation)	https://en.wikipedia.org/wiki/Planet_of_the_Damned	Analog Science Fact & Fiction	https://en.wikipedia.org/wiki/Analog_Science_Fiction_and_Fact
1962	1962	Simak, Clifford D.	https://en.wikipedia.org/wiki/Clifford_D._Simak	Nominated	The Fisherman (also known as Time Is the Simplest Thing)		Analog Science Fact & Fiction	https://en.wikipedia.org/wiki/Analog_Science_Fiction_and_Fact
1962	1962	White, James	https://en.wikipedia.org/wiki/James_White_(author)	Nominated	Second Ending	https://en.wikipedia.org/wiki/Second_Ending	Fantastic	https://en.wikipedia.org/wiki/Fantastic_(magazine)
1963	1963	Dick, Philip K.	https://en.wikipedia.org/wiki/Philip_K._Dick	Won	The Man in the High Castle	https://en.wikipedia.org/wiki/The_Man_in_the_High_Castle	Putnam Publishing Group	https://en.wikipedia.org/wiki/G._P._Putnam%27s_Sons
1963	1963	Bradley, Marion Zimmer	https://en.wikipedia.org/wiki/Marion_Zimmer_Bradley	Nominated	The Sword of Aldones	https://en.wikipedia.org/wiki/The_Sword_of_Aldones	Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1963	1963	Clarke, Arthur C.	https://en.wikipedia.org/wiki/Arthur_C._Clarke	Nominated	A Fall of Moondust	https://en.wikipedia.org/wiki/A_Fall_of_Moondust	Harcourt Trade Publishers	https://en.wikipedia.org/wiki/Harcourt_(publisher)
1963	1963	Piper, H. Beam	https://en.wikipedia.org/wiki/H._Beam_Piper	Nominated	Little Fuzzy	https://en.wikipedia.org/wiki/Little_Fuzzy	Avon Publications	https://en.wikipedia.org/wiki/Avon_(publisher)
1963	1963	Bruller, Jean	https://en.wikipedia.org/wiki/Jean_Bruller	Nominated	Sylva		Putnam Publishing Group	https://en.wikipedia.org/wiki/G._P._Putnam%27s_Sons
1964	1964	Simak, Clifford D.	https://en.wikipedia.org/wiki/Clifford_D._Simak	Won	Here Gather the Stars (also known as Way Station)	https://en.wikipedia.org/wiki/Way_Station_(novel)	Galaxy Science Fiction	https://en.wikipedia.org/wiki/Galaxy_Science_Fiction
1964	1964	Heinlein, Robert A.	https://en.wikipedia.org/wiki/Robert_A._Heinlein	Nominated	Glory Road	https://en.wikipedia.org/wiki/Glory_Road	The Magazine of Fantasy & Science Fiction	https://en.wikipedia.org/wiki/The_Magazine_of_Fantasy_%26_Science_Fiction
1964	1964	Norton, Andre	https://en.wikipedia.org/wiki/Andre_Norton	Nominated	Witch World	https://en.wikipedia.org/wiki/Witch_World_(novel)	Ace Books	https://en.wikipedia.org/wiki/Ace_Books
1964	1964	Herbert, Frank	https://en.wikipedia.org/wiki/Frank_Herbert	Nominated	Dune World	https://en.wikipedia.org/wiki/Dune_(novel)	Analog Science Fact & Fiction	https://en.wikipedia.org/wiki/Analog_Science_Fiction_and_Fact
1964	1964	Vonnegut, Kurt	https://en.wikipedia.org/wiki/Kurt_Vonnegut	Nominated	Cat's Cradle	https://en.wikipedia.org/wiki/Cat%27s_Cradle	Holt, Rinehart and Winston	https://en.wikipedia.org/wiki/Holt_McDougal
